before,after,interval,const,x1,x2,x3
3,4,1.008,1,1,0,1
2,3,1.008,1,1,0,1
2,3,1.008,1,1,0,1
4,4,1.008,1,1,0,1
4,5,1.008,1,1,0,1
3,4,1.008,1,1,0,1
3,4,1.008,1,1,0,1
2,3,1.008,1,1,0,1
2,2,1.008,1,1,0,1
2,3,1.008,1,1,0,1
2,2,1.008,1,1,0,1
2,3,1.008,1,1,0,1
2,2,1.008,1,1,0,1
2,3,1.008,1,1,0,1
3,4,1.008,1,1,0,1
3,3,0.951,1,0,0,1
4,4,0.951,1,1,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
4,5,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
4,4,0.951,1,1,0,1
2,3,0.951,1,1,0,1
3,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,2,0.951,1,0,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
2,2,0.951,1,1,0,1
4,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
4,4,0.951,1,1,0,1
5,5,0.951,1,1,0,1
3,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
3,3,0.951,1,1,0,1
3,4,0.951,1,1,0,1
5,5,0.951,1,1,0,1
3,3,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,0,0,1
3,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,5,0.951,1,1,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,2,0.951,1,1,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,2,0.951,1,0,0,1
5,5,0.951,1,0,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
2,4,0.951,1,0,0,1
4,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
1,1,0.951,1,1,0,1
2,2,0.951,1,1,0,1
4,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
2,2,0.951,1,1,0,1
1,2,0.951,1,0,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
3,3,0.951,1,1,0,1
4,4,0.951,1,0,0,1
2,2,0.951,1,0,0,1
2,2,0.951,1,0,0,1
2,2,0.951,1,0,0,1
2,2,0.951,1,0,0,1
2,2,0.951,1,0,0,1
2,2,0.951,1,0,0,1
1,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,1,0,1
1,1,0.951,1,1,0,1
1,1,0.951,1,1,0,1
2,2,0.951,1,1,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,1,0,1
1,1,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
4,4,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
1,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,4,0.951,1,1,0,1
2,3,0.951,1,1,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
3,4,0.951,1,1,0,1
1,1,0.951,1,1,0,1
1,1,0.951,1,1,0,1
1,1,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
4,5,0.951,1,1,0,1
5,5,0.951,1,1,0,1
4,5,0.951,1,1,0,1
3,3,0.951,1,1,0,1
4,4,0.951,1,1,0,1
5,5,0.951,1,1,0,1
4,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
3,4,0.951,1,1,0,1
2,3,0.951,1,1,0,1
3,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
3,4,0.951,1,1,0,1
2,3,0.951,1,1,0,1
2,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,3,0.951,1,1,0,1
3,4,0.951,1,1,0,1
3,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
1,1,0.951,1,1,0,1
3,4,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
1,1,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
3,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
3,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,0,0,1
1,2,0.951,1,0,0,1
2,2,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
1,1,0.951,1,0,0,1
3,4,0.951,1,1,0,1
3,4,0.951,1,1,0,1
1,1,0.951,1,0,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
3,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,3,0.951,1,1,0,1
5,5,0.951,1,1,0,1
3,3,0.951,1,1,0,1
5,5,0.951,1,1,0,1
2,2,0.951,1,1,0,1
3,4,0.951,1,1,0,1
2,4,0.951,1,1,0,1
3,5,0.951,1,1,0,1
4,4,0.951,1,1,0,1
4,4,0.951,1,1,0,1
1,1,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.951,1,1,0,1
5,5,0.951,1,1,0,1
2,3,0.951,1,1,0,1
2,2,0.951,1,1,0,1
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,2,0.956,1,0,0,0
1,2,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,2,0.956,1,0,0,0
2,2,0.956,1,0,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
2,2,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
2,2,0.956,1,1,0,0
3,3,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
4,5,0.956,1,0,0,0
3,3,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,0,0,0
1,2,0.956,1,1,0,0
1,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,2,0.956,1,1,0,0
1,2,0.956,1,1,0,0
1,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,2,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,0,0,0
2,2,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,2,0.956,1,0,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
1,1,0.956,1,1,0,0
2,2,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
2,2,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
1,1,0.956,1,0,0,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
3,3,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
5,5,1.003,1,1,1,0
3,4,1.003,1,1,1,0
2,2,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
3,3,1.003,1,1,1,0
2,3,1.003,1,1,1,0
1,1,1.003,1,1,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,2,1.003,1,1,1,0
1,2,1.003,1,1,1,0
1,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
3,3,1.003,1,0,1,0
1,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
3,3,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
3,3,1.003,1,0,1,0
2,3,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,3,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,2,1.003,1,0,1,0
4,4,1.003,1,0,1,0
3,3,1.003,1,0,1,0
3,3,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
3,3,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
1,2,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,2,1.003,1,1,1,0
2,2,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,1,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
2,2,1.003,1,1,1,0
4,4,1.003,1,1,1,0
2,2,1.003,1,1,1,0
1,1,1.003,1,0,1,0
3,3,1.003,1,0,1,0
2,2,1.003,1,0,1,0
2,2,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
1,1,1.003,1,0,1,0
3,3,1.003,1,1,1,0
4,4,1.003,1,1,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
3,3,1.016,1,0,1,0
3,3,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
3,3,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
3,3,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
3,3,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
3,3,1.016,1,1,1,0
3,3,1.016,1,1,1,0
4,4,1.016,1,0,1,0
5,5,1.016,1,0,1,0
5,5,1.016,1,0,1,0
4,5,1.016,1,0,1,0
5,5,1.016,1,0,1,0
4,4,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
3,3,1.016,1,0,1,0
4,4,1.016,1,1,1,0
3,3,1.016,1,1,1,0
3,4,1.016,1,1,1,0
3,3,1.016,1,1,1,0
2,2,1.016,1,1,1,0
3,3,1.016,1,1,1,0
2,2,1.016,1,1,1,0
2,2,1.016,1,1,1,0
2,2,1.016,1,1,1,0
4,4,1.016,1,1,1,0
2,2,1.016,1,1,1,0
3,3,1.016,1,1,1,0
4,4,1.016,1,1,1,0
4,4,1.016,1,1,1,0
3,3,1.016,1,1,1,0
2,2,1.016,1,1,1,0
4,4,1.016,1,1,1,0
2,2,1.016,1,1,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,0,1,0
1,1,1.016,1,0,1,0
1,1,1.016,1,0,1,0
2,2,1.016,1,0,1,0
2,2,1.016,1,1,1,0
2,2,1.016,1,1,1,0
2,2,1.016,1,1,1,0
2,2,1.016,1,1,1,0
